VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
02/14/2021 10:00:00 AM,Prince George's,1418,53624,210,17618,,0,,53624,,17618
02/15/2021 10:00:00 AM,Prince George's,1488,55112,569,18187,,0,,55112,,18187
02/16/2021 10:00:00 AM,Prince George's,2318,57430,1468,19655,,0,,57430,,19655
02/17/2021 10:00:00 AM,Prince George's,1965,59395,2000,21655,,0,,59395,,21655
02/18/2021 10:00:00 AM,Prince George's,365,59760,201,21856,,0,,59760,,21856
02/19/2021 10:00:00 AM,Prince George's,720,60480,1705,23561,,0,,60480,,23561
02/20/2021 10:00:00 AM,Prince George's,1262,61742,1606,25167,,0,,61742,,25167
02/21/2021 10:00:00 AM,Prince George's,758,62500,679,25846,,0,,62500,,25846
02/22/2021 10:00:00 AM,Prince George's,828,63328,1393,27239,,0,,63328,,27239
02/23/2021 10:00:00 AM,Prince George's,1508,64836,1532,28771,,0,,64836,,28771
02/24/2021 10:00:00 AM,Prince George's,1315,66151,1743,30514,,0,,66151,,30514
02/25/2021 10:00:00 AM,Prince George's,2352,68503,1753,32267,,0,,68503,,32267
02/26/2021 10:00:00 AM,Prince George's,2488,70991,1776,34043,,0,,70991,,34043
02/27/2021 10:00:00 AM,Prince George's,1986,72977,1008,35051,,0,,72977,,35051
02/28/2021 10:00:00 AM,Prince George's,3453,76430,698,35749,,0,,76430,,35749
03/01/2021 10:00:00 AM,Prince George's,3695,80125,1225,36974,,0,,80125,,36974
03/02/2021 10:00:00 AM,Prince George's,2682,82807,1443,38417,3,3,2685,82810,1446,38420
03/03/2021 10:00:00 AM,Prince George's,2954,85761,2063,40480,6,9,2960,85770,2069,40489
03/04/2021 10:00:00 AM,Prince George's,3534,89295,1716,42196,219,228,3753,89523,1935,42424
03/05/2021 10:00:00 AM,Prince George's,3494,92789,2016,44212,882,1110,4376,93899,2898,45322
03/06/2021 10:00:00 AM,Prince George's,2834,95623,1391,45603,580,1690,3414,97313,1971,47293
03/07/2021 10:00:00 AM,Prince George's,1384,97007,704,46307,623,2313,2007,99320,1327,48620
03/08/2021 10:00:00 AM,Prince George's,2943,99950,955,47262,1883,4196,4826,104146,2838,51458
03/09/2021 10:00:00 AM,Prince George's,3156,103106,1663,48925,1108,5304,4264,108410,2771,54229
03/10/2021 10:00:00 AM,Prince George's,3552,106658,1471,50396,1179,6483,4731,113141,2650,56879
03/11/2021 10:00:00 AM,Prince George's,4477,111135,1356,51752,1474,7957,5951,119092,2830,59709
03/12/2021 10:00:00 AM,Prince George's,4644,115779,1343,53095,728,8685,5372,124464,2071,61780
03/13/2021 10:00:00 AM,Prince George's,2757,118536,852,53947,271,8956,3028,127492,1123,62903
03/14/2021 11:00:00 AM,Prince George's,2512,121048,716,54663,230,9186,2742,130234,946,63849
03/15/2021 11:00:00 AM,Prince George's,4494,125542,1412,56075,57,9243,4551,134785,1469,65318
03/16/2021 11:00:00 AM,Prince George's,4767,130309,1245,57320,72,9315,4839,139624,1317,66635
03/17/2021 11:00:00 AM,Prince George's,5001,135310,1584,58904,74,9389,5075,144699,1658,68293
03/18/2021 11:00:00 AM,Prince George's,6037,141347,853,59757,149,9538,6186,150885,1002,69295
03/19/2021 11:00:00 AM,Prince George's,5307,146654,1944,61701,165,9703,5472,156357,2109,71404
03/20/2021 11:00:00 AM,Prince George's,3952,150606,941,62642,155,9858,4107,160464,1096,72500
03/21/2021 11:00:00 AM,Prince George's,2690,153296,843,63485,22,9880,2712,163176,865,73365
03/22/2021 11:00:00 AM,Prince George's,5086,158382,1564,65049,130,10010,5216,168392,1694,75059
03/23/2021 11:00:00 AM,Prince George's,5296,163678,1859,66908,268,10278,5564,173956,2127,77186
03/24/2021 11:00:00 AM,Prince George's,4387,168065,1921,68829,147,10425,4534,178490,2068,79254
03/25/2021 11:00:00 AM,Prince George's,5740,173805,2617,71446,212,10637,5952,184442,2829,82083
03/26/2021 11:00:00 AM,Prince George's,4444,178249,3216,74662,299,10936,4743,189185,3515,85598
03/27/2021 11:00:00 AM,Prince George's,3127,181376,3076,77738,235,11171,3362,192547,3311,88909
03/28/2021 11:00:00 AM,Prince George's,2155,183531,1904,79642,62,11233,2217,194764,1966,90875
03/29/2021 11:00:00 AM,Prince George's,5236,188767,3953,83595,117,11350,5353,200117,4070,94945
03/30/2021 11:00:00 AM,Prince George's,5068,193835,3417,87012,149,11499,5217,205334,3566,98511
03/31/2021 11:00:00 AM,Prince George's,4869,198704,3799,90811,322,11821,5191,210525,4121,102632
04/01/2021 11:00:00 AM,Prince George's,4168,202872,4424,95235,370,12191,4538,215063,4794,107426
04/02/2021 11:00:00 AM,Prince George's,4436,207308,4529,99764,551,12742,4987,220050,5080,112506
04/03/2021 11:00:00 AM,Prince George's,2244,209552,2808,102572,372,13114,2616,222666,3180,115686
04/04/2021 11:00:00 AM,Prince George's,1013,210565,1492,104064,79,13193,1092,223758,1571,117257
04/05/2021 11:00:00 AM,Prince George's,3961,214526,4718,108782,417,13610,4378,228136,5135,122392
04/06/2021 11:00:00 AM,Prince George's,4945,219471,4406,113188,456,14066,5401,233537,4862,127254
04/07/2021 11:00:00 AM,Prince George's,6219,225690,4532,117720,842,14908,7061,240598,5374,132628
04/08/2021 11:00:00 AM,Prince George's,5525,231215,4884,122604,980,15888,6505,247103,5864,138492
04/09/2021 11:00:00 AM,Prince George's,5877,237092,4487,127091,734,16622,6611,253714,5221,143713
04/10/2021 11:00:00 AM,Prince George's,3316,240408,3283,130374,749,17371,4065,257779,4032,147745
04/11/2021 11:00:00 AM,Prince George's,3332,243740,2242,132616,434,17805,3766,261545,2676,150421
04/12/2021 11:00:00 AM,Prince George's,5442,249182,5101,137717,658,18463,6100,267645,5759,156180
04/13/2021 11:00:00 AM,Prince George's,5230,254412,5530,143247,18,18481,5248,272893,5548,161728
04/14/2021 11:00:00 AM,Prince George's,5772,260184,4935,148182,85,18566,5857,278750,5020,166748
04/15/2021 11:00:00 AM,Prince George's,5419,265603,6164,154346,69,18635,5488,284238,6233,172981
04/16/2021 11:00:00 AM,Prince George's,5774,271377,5564,159910,1,18636,5775,290013,5565,178546
04/17/2021 11:00:00 AM,Prince George's,5025,276402,2835,162745,2,18638,5027,295040,2837,181383
04/18/2021 11:00:00 AM,Prince George's,4696,281098,2068,164813,,18638,,299736,,183451
04/19/2021 11:00:00 AM,Prince George's,4475,285573,5138,169951,3,18641,4478,304214,5141,188592
04/20/2021 11:00:00 AM,Prince George's,3535,289108,5336,175287,,18641,,307749,,193928
04/21/2021 11:00:00 AM,Prince George's,4316,293424,5335,180622,1,18642,4317,312066,5336,199264
04/22/2021 11:00:00 AM,Prince George's,3881,297305,4187,184809,1,18643,3882,315948,4188,203452
04/23/2021 11:00:00 AM,Prince George's,4463,301768,4825,189634,1,18644,4464,320412,4826,208278
04/24/2021 11:00:00 AM,Prince George's,4233,306001,2781,192415,14,18658,4247,324659,2795,211073
04/25/2021 11:00:00 AM,Prince George's,3403,309404,1275,193690,,18658,,328062,,212348
04/26/2021 11:00:00 AM,Prince George's,4348,313752,4842,198532,31,18689,4379,332441,4873,217221
04/27/2021 11:00:00 AM,Prince George's,4175,317927,3976,202508,117,18806,4292,336733,4093,221314
04/28/2021 11:00:00 AM,Prince George's,3608,321535,6751,209259,156,18962,3764,340497,6907,228221
04/29/2021 11:00:00 AM,Prince George's,3712,325247,5038,214297,187,19149,3899,344396,5225,233446
04/30/2021 11:00:00 AM,Prince George's,4002,329249,5778,220075,196,19345,4198,348594,5974,239420
05/01/2021 11:00:00 AM,Prince George's,3224,332473,3642,223717,158,19503,3382,351976,3800,243220
05/02/2021 11:00:00 AM,Prince George's,1682,334155,2926,226643,155,19658,1837,353813,3081,246301
05/03/2021 11:00:00 AM,Prince George's,2182,336337,5139,231782,204,19862,2386,356199,5343,251644
05/04/2021 11:00:00 AM,Prince George's,2431,338768,5333,237115,173,20035,2604,358803,5506,257150
05/05/2021 11:00:00 AM,Prince George's,3087,341855,5571,242686,250,20285,3337,362140,5821,262971
05/06/2021 11:00:00 AM,Prince George's,2480,344335,5928,248614,173,20458,2653,364793,6101,269072
05/07/2021 11:00:00 AM,Prince George's,3252,347587,5917,254531,238,20696,3490,368283,6155,275227
05/08/2021 11:00:00 AM,Prince George's,1859,349446,4605,259136,167,20863,2026,370309,4772,279999
05/09/2021 11:00:00 AM,Prince George's,924,350370,2865,262001,98,20961,1022,371331,2963,282962
05/10/2021 11:00:00 AM,Prince George's,1516,351886,4821,266822,170,21131,1686,373017,4991,287953
05/11/2021 11:00:00 AM,Prince George's,2257,354143,3541,270363,158,21289,2415,375432,3699,291652
05/12/2021 11:00:00 AM,Prince George's,2034,356177,4088,274451,338,21627,2372,377804,4426,296078
05/13/2021 11:00:00 AM,Prince George's,2426,358603,3749,278200,163,21790,2589,380393,3912,299990
05/14/2021 11:00:00 AM,Prince George's,2948,361551,4119,282319,200,21990,3148,383541,4319,304309
05/15/2021 11:00:00 AM,Prince George's,2959,364510,3707,286026,350,22340,3309,386850,4057,308366
05/16/2021 11:00:00 AM,Prince George's,1098,365608,3417,289443,210,22550,1308,388158,3627,311993
05/17/2021 11:00:00 AM,Prince George's,1959,367567,4112,293555,293,22843,2252,390410,4405,316398
05/18/2021 11:00:00 AM,Prince George's,3100,370667,4252,297807,248,23091,3348,393758,4500,320898
05/19/2021 11:00:00 AM,Prince George's,3679,374346,3911,301718,248,23339,3927,397685,4159,325057
05/20/2021 11:00:00 AM,Prince George's,2459,376805,3680,305398,268,23607,2727,400412,3948,329005
05/21/2021 11:00:00 AM,Prince George's,2663,379468,3949,309347,255,23862,2918,403330,4204,333209
05/22/2021 11:00:00 AM,Prince George's,2961,382429,2696,312043,297,24159,3258,406588,2993,336202
05/23/2021 11:00:00 AM,Prince George's,1397,383826,1957,314000,181,24340,1578,408166,2138,338340
05/24/2021 11:00:00 AM,Prince George's,2079,385905,2899,316899,190,24530,2269,410435,3089,341429
05/25/2021 11:00:00 AM,Prince George's,2203,388108,2975,319874,185,24715,2388,412823,3160,344589
05/26/2021 11:00:00 AM,Prince George's,2213,390321,3012,322886,184,24899,2397,415220,3196,347785
05/27/2021 11:00:00 AM,Prince George's,1560,391881,2556,325442,128,25027,1688,416908,2684,350469
05/28/2021 11:00:00 AM,Prince George's,2089,393970,3000,328442,184,25211,2273,419181,3184,353653
05/29/2021 11:00:00 AM,Prince George's,1948,395918,1817,330259,225,25436,2173,421354,2042,355695
05/30/2021 11:00:00 AM,Prince George's,911,396829,932,331191,168,25604,1079,422433,1100,356795
05/31/2021 11:00:00 AM,Prince George's,233,397062,532,331723,80,25684,313,422746,612,357407
06/01/2021 11:00:00 AM,Prince George's,1773,398835,3108,334831,160,25844,1933,424679,3268,360675
06/02/2021 11:00:00 AM,Prince George's,1682,400517,2090,336921,84,25928,1766,426445,2174,362849
06/03/2021 11:00:00 AM,Prince George's,1310,401827,2451,339372,84,26012,1394,427839,2535,365384
06/04/2021 11:00:00 AM,Prince George's,1428,403255,2955,342327,73,26085,1501,429340,3028,368412
06/05/2021 11:00:00 AM,Prince George's,1309,404564,2529,344856,67,26152,1376,430716,2596,371008
06/06/2021 11:00:00 AM,Prince George's,697,405261,867,345723,57,26209,754,431470,924,371932
06/07/2021 11:00:00 AM,Prince George's,1480,406741,1575,347298,64,26273,1544,433014,1639,373571
06/08/2021 11:00:00 AM,Prince George's,1202,407943,2666,349964,112,26385,1314,434328,2778,376349
06/09/2021 11:00:00 AM,Prince George's,1468,409411,3300,353264,101,26486,1569,435897,3401,379750
06/10/2021 11:00:00 AM,Prince George's,1265,410676,2077,355341,67,26553,1332,437229,2144,381894
06/11/2021 11:00:00 AM,Prince George's,1685,412361,2564,357905,148,26701,1833,439062,2712,384606
06/12/2021 11:00:00 AM,Prince George's,1246,413607,2833,360738,69,26770,1315,440377,2902,387508
06/13/2021 11:00:00 AM,Prince George's,395,414002,1263,362001,44,26814,439,440816,1307,388815
06/14/2021 11:00:00 AM,Prince George's,1048,415050,1677,363678,61,26875,1109,441925,1738,390553
06/15/2021 11:00:00 AM,Prince George's,1027,416077,2621,366299,78,26953,1105,443030,2699,393252
06/16/2021 11:00:00 AM,Prince George's,1135,417212,2099,368398,59,27012,1194,444224,2158,395410
06/17/2021 11:00:00 AM,Prince George's,1388,418600,1632,370030,78,27090,1466,445690,1710,397120
06/18/2021 11:00:00 AM,Prince George's,1247,419847,1936,371966,62,27152,1309,446999,1998,399118
06/19/2021 11:00:00 AM,Prince George's,861,420708,1721,373687,62,27214,923,447922,1783,400901
06/20/2021 11:00:00 AM,Prince George's,520,421228,901,374588,78,27292,598,448520,979,401880
06/21/2021 11:00:00 AM,Prince George's,1087,422315,843,375431,47,27339,1134,449654,890,402770
06/22/2021 11:00:00 AM,Prince George's,995,423310,1690,377121,116,27455,1111,450765,1806,404576
06/23/2021 11:00:00 AM,Prince George's,1114,424424,1516,378637,63,27518,1177,451942,1579,406155
06/24/2021 11:00:00 AM,Prince George's,1010,425434,1200,379837,94,27612,1104,453046,1294,407449
06/25/2021 11:00:00 AM,Prince George's,1050,426484,1521,381358,44,27656,1094,454140,1565,409014
06/26/2021 11:00:00 AM,Prince George's,759,427243,1188,382546,68,27724,827,454967,1256,410270
06/27/2021 11:00:00 AM,Prince George's,598,427841,722,383268,23,27747,621,455588,745,411015
06/28/2021 11:00:00 AM,Prince George's,792,428633,1362,384630,50,27797,842,456430,1412,412427
06/29/2021 11:00:00 AM,Prince George's,992,429625,1265,385895,70,27867,1062,457492,1335,413762
06/30/2021 11:00:00 AM,Prince George's,1020,430645,1273,387168,54,27921,1074,458566,1327,415089
07/01/2021 11:00:00 AM,Prince George's,858,431503,1088,388256,54,27975,912,459478,1142,416231
07/02/2021 11:00:00 AM,Prince George's,1018,432521,1424,389680,64,28039,1082,460560,1488,417719
07/03/2021 11:00:00 AM,Prince George's,686,433207,934,390614,38,28077,724,461284,972,418691
07/04/2021 11:00:00 AM,Prince George's,74,433281,47,390661,2,28079,76,461360,49,418740
07/05/2021 11:00:00 AM,Prince George's,717,433998,646,391307,19,28098,736,462096,665,419405
07/06/2021 11:00:00 AM,Prince George's,813,434811,1281,392588,39,28137,852,462948,1320,420725
07/07/2021 11:00:00 AM,Prince George's,887,435698,1220,393808,55,28192,942,463890,1275,422000
07/08/2021 11:00:00 AM,Prince George's,872,436570,1170,394978,101,28293,973,464863,1271,423271
07/09/2021 11:00:00 AM,Prince George's,1000,437570,1206,396184,65,28358,1065,465928,1271,424542
07/10/2021 11:00:00 AM,Prince George's,736,438306,921,397105,48,28406,784,466712,969,425511
07/11/2021 11:00:00 AM,Prince George's,648,438954,539,397644,49,28455,697,467409,588,426099
07/12/2021 11:00:00 AM,Prince George's,805,439759,939,398583,35,28490,840,468249,974,427073
07/13/2021 11:00:00 AM,Prince George's,1071,440830,845,399428,39,28529,1110,469359,884,427957
07/14/2021 11:00:00 AM,Prince George's,958,441788,1029,400457,40,28569,998,470357,1069,429026
07/15/2021 11:00:00 AM,Prince George's,1092,442880,837,401294,38,28607,1130,471487,875,429901
07/16/2021 11:00:00 AM,Prince George's,983,443863,926,402220,48,28655,1031,472518,974,430875
07/17/2021 11:00:00 AM,Prince George's,747,444610,715,402935,28,28683,775,473293,743,431618
07/18/2021 11:00:00 AM,Prince George's,475,445085,482,403417,19,28702,494,473787,501,432119
07/19/2021 11:00:00 AM,Prince George's,936,446021,817,404234,29,28731,965,474752,846,432965
07/20/2021 11:00:00 AM,Prince George's,980,447001,850,405084,25,28756,1005,475757,875,433840
